Datetime (UTC),Timezone (minutes),Unix Timestamp (UTC),Acc magnitude avg,Eda avg,Temp avg,Movement intensity,Steps count,Rest,On Wrist
2020-01-18T23:50:00Z,-300,1579391400000,1.100300,22.324858,29.543818,0,0,0,false
2020-01-18T23:51:00Z,-300,1579391460000,1.088902,21.129428,29.477400,0,0,0,false
2020-01-18T23:52:00Z,-300,1579391520000,1.079770,21.470877,29.240492,0,0,0,false
2020-01-18T23:53:00Z,-300,1579391580000,1.059956,21.493048,29.285393,0,0,0,false
2020-01-18T23:54:00Z,-300,1579391640000,1.095089,20.845716,29.328217,0,0,0,false
2020-01-18T23:55:00Z,-300,1579391700000,1.119251,21.514252,29.416767,0,0,0,false
2020-01-18T23:56:00Z,-300,1579391760000,1.087674,21.495905,29.521150,0,0,0,false
2020-01-18T23:57:00Z,-300,1579391820000,1.061315,21.203789,29.564833,0,0,0,false
2020-01-18T23:58:00Z,-300,1579391880000,1.077835,21.432588,29.590367,0,0,0,false
2020-01-18T23:59:00Z,-300,1579391940000,1.040211,22.075801,29.623467,0,0,0,false
2020-01-19T00:00:00Z,-300,1579392000000,1.057423,22.946522,29.619600,10,29,0,false
2020-01-19T00:01:00Z,-300,1579392060000,1.057141,23.025911,29.569633,34,0,0,false
2020-01-19T00:02:00Z,-300,1579392120000,1.030444,22.537785,29.578833,0,0,0,false
2020-01-19T00:03:00Z,-300,1579392180000,1.038982,22.697198,29.519350,13,0,0,false
2020-01-19T00:04:00Z,-300,1579392240000,1.045604,22.892624,29.504950,0,0,0,false
2020-01-19T00:05:00Z,-300,1579392300000,1.066525,22.416018,29.444850,32,0,0,false
2020-01-19T00:06:00Z,-300,1579392360000,1.053408,22.386465,29.378667,43,0,0,false
2020-01-19T00:07:00Z,-300,1579392420000,1.063872,22.915245,29.347783,50,0,0,false
2020-01-19T00:08:00Z,-300,1579392480000,1.106143,23.943629,29.240300,57,0,0,false
2020-01-19T00:09:00Z,-300,1579392540000,1.089040,25.677814,29.276133,52,0,0,false
2020-01-19T00:10:00Z,-300,1579392600000,1.064898,25.178319,29.348183,49,0,0,false
2020-01-19T00:11:00Z,-300,1579392660000,1.081029,25.292548,29.437633,66,0,0,false
2020-01-19T00:12:00Z,-300,1579392720000,1.055837,24.913109,29.571917,33,0,0,false
2020-01-19T00:13:00Z,-300,1579392780000,1.066322,25.705509,29.683950,44,0,0,false
2020-01-19T00:14:00Z,-300,1579392840000,1.050327,25.668369,29.761633,33,0,0,false
2020-01-19T00:15:00Z,-300,1579392900000,1.075096,25.286744,29.896717,57,0,0,false
2020-01-19T00:16:00Z,-300,1579392960000,1.079076,25.107604,30.047067,50,0,0,false
2020-01-19T00:17:00Z,-300,1579393020000,1.054104,25.905457,30.185567,30,0,0,false
2020-01-19T00:18:00Z,-300,1579393080000,1.076057,24.200409,30.289883,40,0,0,false
2020-01-19T00:19:00Z,-300,1579393140000,1.080441,24.455219,30.406383,42,0,0,false
2020-01-19T00:20:00Z,-300,1579393200000,1.086445,26.356022,30.521267,49,0,0,false
2020-01-19T00:21:00Z,-300,1579393260000,1.062626,25.257951,30.637550,28,48,0,false
2020-01-19T00:22:00Z,-300,1579393320000,1.079523,23.997440,30.693283,0,0,0,false
2020-01-19T00:23:00Z,-300,1579393380000,1.024908,25.271695,30.699583,14,46,0,false
2020-01-19T00:24:00Z,-300,1579393440000,1.055989,23.798593,30.748233,24,0,0,false
2020-01-19T00:25:00Z,-300,1579393500000,1.021689,24.075198,30.735017,0,0,0,false
2020-01-19T00:26:00Z,-300,1579393560000,1.030060,23.125682,30.687267,0,0,0,false
2020-01-19T00:27:00Z,-300,1579393620000,1.046120,24.785448,30.685467,0,0,0,false
2020-01-19T00:28:00Z,-300,1579393680000,1.049307,24.394048,30.736683,0,0,0,false
2020-01-19T00:29:00Z,-300,1579393740000,1.029451,24.433296,30.809183,0,0,0,false
2020-01-19T00:30:00Z,-300,1579393800000,1.037486,24.516095,30.926600,0,0,0,false
2020-01-19T00:31:00Z,-300,1579393860000,1.075082,24.574617,31.080167,0,0,0,false
2020-01-19T00:32:00Z,-300,1579393920000,1.070138,24.974122,31.174450,0,0,0,false
2020-01-19T00:33:00Z,-300,1579393980000,1.078607,26.950876,31.290300,0,0,0,false
2020-01-19T00:34:00Z,-300,1579394040000,1.025875,25.990905,31.358633,0,0,0,false
2020-01-19T00:35:00Z,-300,1579394100000,1.060752,25.693118,31.447967,0,0,0,false
2020-01-19T00:36:00Z,-300,1579394160000,1.059426,25.306906,31.506967,0,0,0,false
2020-01-19T00:37:00Z,-300,1579394220000,1.064452,24.445235,31.487900,16,0,0,false
2020-01-19T00:38:00Z,-300,1579394280000,1.063337,24.112782,31.457450,12,0,0,false
2020-01-19T00:39:00Z,-300,1579394340000,1.034548,23.887471,31.430300,12,0,0,false
2020-01-19T00:40:00Z,-300,1579394400000,1.078761,26.060260,31.383898,23,0,0,false
2020-01-19T00:41:00Z,-300,1579394460000,1.053597,25.418324,31.262400,14,0,0,false
2020-01-19T00:42:00Z,-300,1579394520000,1.064040,25.042771,31.190721,0,0,0,false
2020-01-19T00:43:00Z,-300,1579394580000,1.083863,24.663182,31.054633,29,0,0,false
2020-01-19T00:44:00Z,-300,1579394640000,1.036377,25.777092,30.971100,16,47,0,false
2020-01-19T00:45:00Z,-300,1579394700000,1.044549,25.183497,30.879450,0,0,0,false
2020-01-19T00:46:00Z,-300,1579394760000,1.070806,25.126390,30.869950,0,0,0,false
2020-01-19T00:47:00Z,-300,1579394820000,1.047031,25.190322,30.962867,0,0,0,false
2020-01-19T00:48:00Z,-300,1579394880000,1.061066,25.704605,31.044150,0,0,0,false
