Datetime (UTC),Timezone (minutes),Unix Timestamp (UTC),Acc magnitude avg,Eda avg,Temp avg,Movement intensity,Steps count,Rest,On Wrist
2020-01-18T23:46:00Z,-360,1579391160000,1.007167,0.194890,31.464174,0,0,0,true
2020-01-18T23:47:00Z,-360,1579391220000,0.957664,0.190648,31.472200,0,0,0,true
2020-01-18T23:48:00Z,-360,1579391280000,0.949873,0.219387,31.443033,0,0,0,true
2020-01-18T23:49:00Z,-360,1579391340000,0.925106,0.213173,31.506533,0,0,0,true
2020-01-18T23:50:00Z,-360,1579391400000,0.946426,0.201971,31.544667,0,0,0,true
2020-01-18T23:51:00Z,-360,1579391460000,0.962321,0.197665,31.542067,0,0,0,true
2020-01-18T23:52:00Z,-360,1579391520000,1.010612,0.192770,31.510867,0,0,0,true
2020-01-18T23:53:00Z,-360,1579391580000,1.005025,0.195463,31.518233,0,0,0,true
2020-01-18T23:54:00Z,-360,1579391640000,1.018974,0.201164,31.568717,0,0,0,true
2020-01-18T23:55:00Z,-360,1579391700000,1.012879,0.227004,31.604983,0,0,0,true
2020-01-18T23:56:00Z,-360,1579391760000,1.000411,0.226232,31.530800,0,0,0,true
2020-01-18T23:57:00Z,-360,1579391820000,0.996551,0.228359,31.532100,0,0,0,true
2020-01-18T23:58:00Z,-360,1579391880000,0.931323,0.230951,31.611300,0,0,0,true
2020-01-18T23:59:00Z,-360,1579391940000,0.917135,0.220005,31.624950,0,0,0,true
2020-01-19T00:00:00Z,-360,1579392000000,0.970796,0.227332,31.605967,0,0,0,true
2020-01-19T00:01:00Z,-360,1579392060000,0.971188,0.228442,31.538600,0,0,0,true
2020-01-19T00:02:00Z,-360,1579392120000,0.969447,0.228011,31.456350,0,0,0,true
2020-01-19T00:03:00Z,-360,1579392180000,0.961190,0.211980,31.349817,0,0,0,true
2020-01-19T00:04:00Z,-360,1579392240000,1.000888,0.187521,31.311700,0,0,0,true
2020-01-19T00:05:00Z,-360,1579392300000,0.979900,0.191074,31.313950,0,0,0,true
2020-01-19T00:06:00Z,-360,1579392360000,0.893297,0.177937,31.295683,0,0,0,true
2020-01-19T00:07:00Z,-360,1579392420000,0.906268,0.188596,31.248000,0,0,0,true
2020-01-19T00:08:00Z,-360,1579392480000,0.974822,0.229120,31.151717,0,0,0,true
